tankName,product,capacity,densityStatus,denFloatHeight,waterDip_cm,water_ltr,density_15C_kgm3,density_kgm3,dip_cm,grossVolume_ltr,netVolume_ltr,temperature_C,ullage_ltr,todaysSale_ltr,todaysDelivery_ltr,timestamp,product_encoded,threat_severity,threat_reason
Tank 1,EBMS,15000,OK,0.0,0.3,8.62,760.84,760.84,69.4,14871.6,14871.6,28.52,128.4,110.7,173.91,2025-08-09T19:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.1,5.25,760.84,760.84,69.64,14922.4,14922.4,31.88,77.6,87.96,138.76,2025-08-09T20:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,3.4,760.84,760.84,70.0,15000.0,15000.0,29.36,0.0,30.81,162.99,2025-08-09T20:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.49,0.07,760.84,760.84,70.0,15000.0,15000.0,32.37,0.0,66.77,181.21,2025-08-09T20:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.4,4.26,760.84,760.84,69.57,14907.06,14907.06,31.62,92.94,149.36,56.42,2025-08-09T20:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,8.22,760.84,760.84,69.37,14865.72,14865.72,32.2,134.28,117.46,76.12,2025-08-09T21:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.22,7.19,760.84,760.84,69.35,14860.86,14860.86,34.95,139.14,112.43,107.57,2025-08-09T21:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.33,7.29,760.84,760.84,69.07,14801.1,14801.1,31.31,198.9,71.86,12.1,2025-08-09T21:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.03,8.51,760.84,760.84,69.16,14819.98,14819.98,33.98,180.02,83.2,102.08,2025-08-09T21:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.46,1.48,760.84,760.84,69.98,14994.69,14994.69,30.18,5.31,0.3,175.01,2025-08-09T22:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.03,1.73,760.84,760.84,70.0,15000.0,15000.0,31.18,0.0,29.37,48.16,2025-08-09T22:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,6.19,760.84,760.84,69.96,14991.85,14991.85,28.73,8.15,25.59,17.44,2025-08-09T22:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.36,9.61,760.84,760.84,70.0,15000.0,15000.0,34.68,0.0,10.83,84.0,2025-08-09T22:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.22,1.43,760.84,760.84,69.75,14947.35,14947.35,33.25,52.65,70.28,17.63,2025-08-09T23:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.09,9.71,760.84,760.84,69.53,14898.35,14898.35,29.61,101.65,108.01,59.01,2025-08-09T23:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.05,4.41,760.84,760.84,69.54,14902.33,14902.33,29.02,97.67,94.28,98.26,2025-08-09T23:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.24,9.53,760.84,760.84,69.92,14982.69,14982.69,31.49,17.31,63.61,143.97,2025-08-09T23:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.01,8.24,760.84,760.84,70.0,15000.0,15000.0,32.72,0.0,21.61,63.35,2025-08-10T00:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.29,5.01,760.84,760.84,70.0,15000.0,15000.0,28.78,0.0,84.09,145.51,2025-08-10T00:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.29,0.84,760.84,760.84,70.0,15000.0,15000.0,28.15,0.0,60.13,62.19,2025-08-10T00:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.01,7.52,760.84,760.84,70.0,15000.0,15000.0,30.18,0.0,42.46,55.08,2025-08-10T00:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.29,0.25,760.84,760.84,70.0,15000.0,15000.0,28.59,0.0,144.17,188.88,2025-08-10T01:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.29,2.24,760.84,760.84,70.0,15000.0,15000.0,30.31,0.0,4.66,11.69,2025-08-10T01:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.46,3.73,760.84,760.84,70.0,15000.0,15000.0,32.92,0.0,57.19,83.25,2025-08-10T01:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.46,6.84,760.84,760.84,69.81,14958.39,14958.39,28.05,41.61,127.97,86.36,2025-08-10T01:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.14,8.85,760.84,760.84,69.72,14939.14,14939.14,30.71,60.86,140.65,121.4,2025-08-10T02:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.37,7.45,760.84,760.84,70.0,15000.0,15000.0,29.78,0.0,12.1,115.44,2025-08-10T02:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.38,4.1,760.84,760.84,69.89,14975.5,14975.5,30.51,24.5,70.43,45.93,2025-08-10T02:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.24,3.35,760.84,760.84,69.96,14991.88,14991.88,30.19,8.12,43.02,59.4,2025-08-10T02:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.36,1.96,760.84,760.84,69.7,14935.93,14935.93,31.79,64.07,146.85,90.9,2025-08-10T03:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.06,0.11,760.84,760.84,69.38,14867.56,14867.56,34.25,132.44,113.1,44.73,2025-08-10T03:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.36,4.85,760.84,760.84,69.19,14826.18,14826.18,28.98,173.82,112.06,70.68,2025-08-10T03:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.1,9.47,760.84,760.84,69.67,14929.98,14929.98,33.46,70.02,38.0,141.8,2025-08-10T03:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.14,9.08,760.84,760.84,70.0,15000.0,15000.0,33.9,0.0,20.74,160.59,2025-08-10T04:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.3,4.22,760.84,760.84,70.0,15000.0,15000.0,34.69,0.0,26.73,184.82,2025-08-10T04:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,6.32,760.84,760.84,70.0,15000.0,15000.0,31.06,0.0,84.08,182.66,2025-08-10T04:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.17,9.35,760.84,760.84,69.98,14995.63,14995.63,32.56,4.37,116.55,112.18,2025-08-10T04:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.23,1.59,760.84,760.84,70.0,15000.0,15000.0,32.17,0.0,110.43,117.65,2025-08-10T05:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.35,8.88,760.84,760.84,70.0,15000.0,15000.0,34.21,0.0,52.86,154.09,2025-08-10T05:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.38,5.72,760.84,760.84,70.0,15000.0,15000.0,34.25,0.0,114.91,190.96,2025-08-10T05:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.16,7.15,760.84,760.84,70.0,15000.0,15000.0,34.84,0.0,8.4,132.12,2025-08-10T05:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,9.45,760.84,760.84,70.0,15000.0,15000.0,33.96,0.0,121.13,199.34,2025-08-10T06:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,4.51,760.84,760.84,69.82,14961.5,14961.5,31.61,38.5,80.26,41.76,2025-08-10T06:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.24,7.18,760.84,760.84,69.73,14942.53,14942.53,34.93,57.47,129.1,110.13,2025-08-10T06:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,1.26,760.84,760.84,69.79,14954.36,14954.36,29.7,45.64,34.65,46.48,2025-08-10T06:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.14,5.02,760.84,760.84,69.83,14964.36,14964.36,33.37,35.64,64.81,74.81,2025-08-10T07:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.21,2.44,760.84,760.84,69.89,14976.66,14976.66,33.57,23.34,103.34,115.64,2025-08-10T07:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.15,0.1,760.84,760.84,70.0,15000.0,15000.0,31.55,0.0,27.4,161.04,2025-08-10T07:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.33,7.48,760.84,760.84,69.87,14971.2,14971.2,30.05,28.8,52.86,24.06,2025-08-10T07:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.16,4.17,760.84,760.84,70.0,15000.0,15000.0,28.94,0.0,14.56,90.05,2025-08-10T08:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.29,0.5,760.84,760.84,70.0,15000.0,15000.0,32.94,0.0,65.46,176.48,2025-08-10T08:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.43,0.86,760.84,760.84,69.9,14978.01,14978.01,30.89,21.99,25.55,3.56,2025-08-10T08:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.28,3.54,760.84,760.84,69.75,14947.26,14947.26,30.73,52.74,58.82,28.07,2025-08-10T08:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.18,4.71,760.84,760.84,69.59,14911.96,14911.96,31.94,88.04,91.24,55.94,2025-08-10T09:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.3,4.16,760.84,760.84,69.72,14939.62,14939.62,34.15,60.38,39.81,67.47,2025-08-10T09:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.08,2.17,760.84,760.84,70.0,15000.0,15000.0,28.86,0.0,1.53,100.57,2025-08-10T09:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.14,6.59,760.84,760.84,70.0,15000.0,15000.0,30.47,0.0,70.77,94.62,2025-08-10T09:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.43,3.87,760.84,760.84,70.0,15000.0,15000.0,28.72,0.0,96.86,133.31,2025-08-10T10:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,7.6,760.84,760.84,70.0,15000.0,15000.0,28.14,0.0,41.61,188.01,2025-08-10T10:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.0,3.54,760.84,760.84,70.0,15000.0,15000.0,29.29,0.0,59.82,145.51,2025-08-10T10:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.25,0.9,760.84,760.84,69.81,14960.09,14960.09,34.95,39.91,56.03,16.12,2025-08-10T10:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,6.12,760.84,760.84,69.72,14940.05,14940.05,32.69,59.95,36.75,16.71,2025-08-10T11:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.37,7.62,760.84,760.84,70.0,15000.0,15000.0,28.21,0.0,38.93,134.67,2025-08-10T11:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.09,3.77,760.84,760.84,70.0,15000.0,15000.0,31.93,0.0,38.3,83.18,2025-08-10T11:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.07,5.17,760.84,760.84,69.72,14939.54,14939.54,33.8,60.46,121.66,61.2,2025-08-10T11:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.44,3.4,760.84,760.84,69.95,14989.69,14989.69,34.72,10.31,45.73,95.88,2025-08-10T12:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,1.86,760.84,760.84,70.0,15000.0,15000.0,31.88,0.0,104.85,168.71,2025-08-10T12:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.37,0.81,760.84,760.84,69.79,14955.72,14955.72,28.47,44.28,68.26,23.98,2025-08-10T12:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.45,2.07,760.84,760.84,69.98,14995.26,14995.26,33.97,4.74,10.84,50.38,2025-08-10T12:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.11,1.84,760.84,760.84,69.83,14962.66,14962.66,33.41,37.34,72.79,40.19,2025-08-10T13:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.11,9.72,760.84,760.84,69.73,14941.4,14941.4,33.17,58.6,35.73,14.47,2025-08-10T13:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.42,0.06,760.84,760.84,69.09,14805.72,14805.72,28.54,194.28,148.76,13.08,2025-08-10T13:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,5.45,760.84,760.84,69.47,14886.49,14886.49,29.15,113.51,25.19,105.96,2025-08-10T13:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.07,1.46,760.84,760.84,69.66,14927.75,14927.75,29.43,72.25,7.74,49.0,2025-08-10T14:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.14,1.6,760.84,760.84,70.0,15000.0,15000.0,28.77,0.0,6.6,160.12,2025-08-10T14:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,2.12,760.84,760.84,69.96,14991.87,14991.87,31.72,8.13,77.69,69.56,2025-08-10T14:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.45,8.11,760.84,760.84,70.0,15000.0,15000.0,34.67,0.0,24.29,155.82,2025-08-10T14:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.15,2.27,760.84,760.84,70.0,15000.0,15000.0,33.43,0.0,53.09,91.04,2025-08-10T15:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.14,6.94,760.84,760.84,69.55,14904.02,14904.02,32.84,95.98,133.65,37.67,2025-08-10T15:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.18,5.7,760.84,760.84,69.27,14843.71,14843.71,31.9,156.29,86.43,26.12,2025-08-10T15:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.09,5.02,760.84,760.84,69.69,14933.73,14933.73,31.16,66.27,63.27,153.29,2025-08-10T15:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.03,9.15,760.84,760.84,69.97,14994.6,14994.6,31.31,5.4,21.25,82.12,2025-08-10T16:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.22,4.82,760.84,760.84,70.0,15000.0,15000.0,29.31,0.0,49.4,61.15,2025-08-10T16:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.06,7.84,760.84,760.84,70.0,15000.0,15000.0,33.74,0.0,75.07,84.47,2025-08-10T16:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,7.53,760.84,760.84,70.0,15000.0,15000.0,34.68,0.0,85.13,141.19,2025-08-10T16:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.4,1.66,760.84,760.84,69.86,14970.59,14970.59,30.54,29.41,52.63,23.22,2025-08-10T17:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.36,9.2,760.84,760.84,69.77,14950.66,14950.66,32.53,49.34,125.48,105.55,2025-08-10T17:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,9.09,760.84,760.84,70.0,15000.0,15000.0,29.99,0.0,29.59,166.67,2025-08-10T17:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.23,6.62,760.84,760.84,70.0,15000.0,15000.0,32.91,0.0,76.0,178.06,2025-08-10T17:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.03,3.23,760.84,760.84,70.0,15000.0,15000.0,28.62,0.0,123.6,166.74,2025-08-10T18:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.32,3.16,760.84,760.84,70.0,15000.0,15000.0,29.5,0.0,5.73,72.14,2025-08-10T18:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.33,5.82,760.84,760.84,69.77,14949.87,14949.87,29.76,50.13,141.54,91.41,2025-08-10T18:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.5,5.8,760.84,760.84,69.89,14976.09,14976.09,32.3,23.91,3.74,29.96,2025-08-10T18:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.21,3.17,760.84,760.84,69.91,14980.56,14980.56,33.44,19.44,141.05,145.52,2025-08-10T19:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.03,8.55,760.84,760.84,69.78,14951.9,14951.9,30.92,48.1,148.91,120.25,2025-08-10T19:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.31,6.85,760.84,760.84,69.87,14972.11,14972.11,28.59,27.89,134.1,154.31,2025-08-10T19:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.35,6.67,760.84,760.84,69.7,14936.03,14936.03,30.97,63.97,123.13,87.05,2025-08-10T19:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,9.71,760.84,760.84,69.85,14968.34,14968.34,30.32,31.66,9.56,41.87,2025-08-10T20:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.33,4.94,760.84,760.84,69.75,14945.78,14945.78,31.21,54.22,143.59,121.03,2025-08-10T20:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.18,7.06,760.84,760.84,70.0,15000.0,15000.0,33.25,0.0,84.39,152.96,2025-08-10T20:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.49,9.09,760.84,760.84,69.53,14900.06,14900.06,34.19,99.94,142.67,42.73,2025-08-10T20:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.43,1.91,760.84,760.84,69.71,14938.61,14938.61,32.21,61.39,39.2,77.75,2025-08-10T21:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.41,3.27,760.84,760.84,70.0,15000.0,15000.0,34.46,0.0,127.78,194.02,2025-08-10T21:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.36,5.65,760.84,760.84,69.98,14994.99,14994.99,33.1,5.01,95.39,90.38,2025-08-10T21:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.14,2.92,760.84,760.84,69.84,14965.71,14965.71,32.78,34.29,108.14,78.86,2025-08-10T21:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.3,4.29,760.84,760.84,70.0,15000.0,15000.0,32.19,0.0,66.64,189.18,2025-08-10T22:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.43,1.39,760.84,760.84,70.0,15000.0,15000.0,28.06,0.0,62.58,71.92,2025-08-10T22:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.43,8.88,760.84,760.84,69.8,14956.63,14956.63,33.06,43.37,76.63,33.26,2025-08-10T22:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.26,2.21,760.84,760.84,69.97,14994.55,14994.55,34.7,5.45,105.69,143.61,2025-08-10T22:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.43,0.02,760.84,760.84,70.0,15000.0,15000.0,31.06,0.0,3.48,142.55,2025-08-10T23:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.22,8.31,760.84,760.84,69.9,14979.44,14979.44,33.16,20.56,142.25,121.69,2025-08-10T23:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.33,2.98,760.84,760.84,70.0,15000.0,15000.0,32.76,0.0,24.2,168.99,2025-08-10T23:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.06,0.32,760.84,760.84,70.0,15000.0,15000.0,34.48,0.0,35.3,56.36,2025-08-10T23:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.19,4.51,760.84,760.84,70.0,15000.0,15000.0,31.02,0.0,64.97,96.92,2025-08-11T00:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.45,1.0,760.84,760.84,70.0,15000.0,15000.0,30.34,0.0,7.92,136.25,2025-08-11T00:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,5.09,760.84,760.84,70.0,15000.0,15000.0,30.81,0.0,37.31,199.69,2025-08-11T00:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.23,7.41,760.84,760.84,70.0,15000.0,15000.0,32.44,0.0,32.79,98.87,2025-08-11T00:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.31,7.26,760.84,760.84,69.84,14966.53,14966.53,34.05,33.47,116.97,83.5,2025-08-11T01:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.03,0.66,760.84,760.84,69.94,14987.04,14987.04,32.29,12.96,23.44,43.95,2025-08-11T01:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.19,8.27,760.84,760.84,70.0,15000.0,15000.0,33.5,0.0,106.97,121.55,2025-08-11T01:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.18,9.67,760.84,760.84,69.81,14960.03,14960.03,34.05,39.97,68.32,28.35,2025-08-11T01:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.15,6.94,760.84,760.84,70.0,15000.0,15000.0,32.82,0.0,64.37,138.04,2025-08-11T02:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,3.98,760.84,760.84,70.0,15000.0,15000.0,34.13,0.0,103.87,189.44,2025-08-11T02:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.32,7.95,760.84,760.84,69.61,14917.23,14917.23,28.57,82.77,142.19,59.42,2025-08-11T02:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,2.56,760.84,760.84,69.24,14836.8,14836.8,32.24,163.2,143.97,63.54,2025-08-11T02:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.18,7.17,760.84,760.84,69.87,14972.28,14972.28,33.54,27.72,33.33,168.81,2025-08-11T03:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.18,5.82,760.84,760.84,69.95,14989.04,14989.04,34.54,10.96,60.56,77.32,2025-08-11T03:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.37,4.86,760.84,760.84,70.0,15000.0,15000.0,33.35,0.0,29.61,70.99,2025-08-11T03:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.31,5.05,760.84,760.84,70.0,15000.0,15000.0,30.59,0.0,19.19,23.34,2025-08-11T03:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.26,5.46,760.84,760.84,70.0,15000.0,15000.0,34.6,0.0,69.22,170.61,2025-08-11T04:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.47,9.43,760.84,760.84,69.43,14877.14,14877.14,32.57,122.86,146.1,23.24,2025-08-11T04:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,5.25,760.84,760.84,69.57,14907.2,14907.2,28.68,92.8,107.0,137.06,2025-08-11T04:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.23,5.58,760.84,760.84,69.28,14844.75,14844.75,31.31,155.25,69.21,6.76,2025-08-11T04:45:00Z,0,Critical,Extremely low ullage – tank overfilled
